event_id,title
455,john castaneda vs. kang kyung-ho
455,jared gordon vs. mark madsen
456,nazim sadykhov vs. viacheslav borshchev
456,mateusz rębecki vs. roosevelt roberts
456,lupita godinez vs. tabatha ricci
456,alessandro costa vs. steve erceg
457,diego lopes vs. pat sabatini
457,benoit saint denis vs. matt frevola
457,jéssica andrade vs. mackenzie dern
457,sergei pavlovich vs. tom aspinall
457,alex pereira vs. jiri prochazka
458,charles johnson vs. rafael estevam
458,nikolas motta vs. trey ogden
458,ailin perez vs. lucie pudilová
458,jeka saragih vs. lucas alexander
458,caio machado vs. mick parkin
458,christian leroy duncan vs. denis tiuliulin
458,chad anheliger vs. jose johnson
458,joanderson brito vs. jonathan pearce
459,myktybek orolbai vs. uroš medić
459,amanda ribas vs. luana pinheiro
459,nick aguirre vs. payton talbott
459,chase hooper vs. jordan leavitt
459,jake matthews vs. michael morales
459,brendan allen vs. paul craig
460,jamey-lyn horth vs. veronica macedo
460,jared gooden vs. wellington turman
460,ihor potieria vs. rodolfo bellato
460,drakkar klose vs. joe solecki
460,cody brundage vs. zachary reese
460,julia avila vs. miesha tate
461,dustin stoltzfus vs. punahele soriano
461,clay guida vs. joaquim silva
461,kelvin gastelum vs. sean brady
461,deiveson figueiredo vs. rob font
461,bobby green vs. jalin turner
461,arman tsarukyan vs. beneil dariush
462,rayanne dos santos vs. talita alencar
462,carlos hernandez vs. tatsuro taira
462,luana santos vs. stephanie egger
462,melquizael costa vs. steve garcia
462,park hyun-sung vs. shannon ross
462,kevin jousset vs. song kenan
463,andre muniz vs. park jun-yong
463,su mudaerji vs. tim elliot
463,jamie mullarkey vs. nasrat haqparast
463,anthony smith vs. khalil rountree jr.
463,chris gutierrez vs. song yadong
464,martin buday vs. shamil gaziev
464,andre fili vs. lucas almeida
464,cody durden vs. tagir ulanbekov
465,ariane lipski vs. casey o'neill
465,brian kelleher vs. cody garbrandt
465,irene aldana vs. karol rosa
465,alonzo menifield vs. dustin jacoby
466,bryce mitchell vs. josh emmett
466,paddy pimblett vs. tony ferguson
466,shavkat rakhmonov vs. stephen thompson
466,alexandre pantoja vs. brandon royval 2
466,colby covington vs. leon edwards
467,mike malott vs. yohan lainesse
467,montana de la rosa vs. tatiana suarez
467,augusto sakai vs. don'tale mayes
467,andre muniz vs. brendan allen
467,nikita krylov vs. ryan spann
468,felipe bunes vs. joshua van
468,nikolas motta vs. tom nolan
468,jean silva vs. westin wilson
468,farid basharat vs. taylor lapilus
468,gaston bolanos vs. marcus mcghee
468,matthew semelsberger vs. preston parsons
468,andrei arlovski vs. waldo cortes-acosta
469,brunno ferreira vs. phil hawes
469,mario bautista vs. ricky simon
469,gabriel benitez vs. jim miller
469,manel kape vs. matheus nicolau
469,johnny walker vs. magomed ankalaev 2
470,gillian robertson vs. polyana viana
470,ramon taveras vs. serhiy sidey
470,charles jourdain vs. sean woodson
470,brad katona vs. garrett armfield
471,arnold allen vs. movsar evloev
471,chris curtis vs. marc-andre barriault
471,mike malott vs. neil magny
471,mayra bueno silva vs. raquel pennington
471,dricus du plessis vs. sean strickland
472,jamal pogues vs. thomas petersen
472,landon quiñones vs. marquel mederos
472,julija stoliarenko vs. luana carolina
472,blake bilder vs. lee jeong yeong
472,pete rodriguez vs. themba gorimbo
472,azat maksum vs. charles johnson
472,diana belbita vs. molly mccann
473,charles radtke vs. gilbert urbina
473,aliaskhab khizriev vs. makhmud muradov
473,natalia silva vs. viviane araujo
473,muslim salikhov vs. randy brown
473,drew dober vs. renato moicano
473,nassourdine imavov vs. roman dolidze
474,daniel marcos vs. qileng aori
474,fernie garcia vs. hyder amil
474,bogdan guskov vs. zac pauga
474,jeremiah wells vs. max griffin
474,devin clark vs. marcin prachnio
474,bruna brasil vs. loma lookboonme
474,bolaji oki vs. timothy cuamba
474,carlos prates vs. trevin giles
475,armen petrosyan vs. rodolfo vieira 2
475,darrius flowers vs. michael johnson
475,brad tavares vs. gregory rodrigues
475,ihor potieria vs. robert bryczek
475,andre fili vs. dan ige
475,jack hermansson vs. joe pyfer
476,miranda maverick vs. andrea lee
476,oban elliott vs. val woodburn
476,danny barlow vs. josh quinlan
477,brendson ribeiro vs. zhang mingyang
477,carlos vera vs. rinya nakamura
477,junior tafa vs. marcos rogerio de lima
477,amanda lemos vs. mackenzie dern
478,anthony hernandez vs. roman kopylov
478,henry cejudo vs. merab dvalishvili
478,geoff neal vs. ian garry
478,paulo costa vs. robert whittaker
478,alexander volkanovski vs. ilia topuria
479,matt schnell vs. steve erceg
479,bekzat almakhan vs. umar nurmagomedov
479,alex perez vs. muhammad mokaev
479,tyson pedro vs. vitor petrino
479,jairzinho rozenstruik vs. shamil gaziev
480,joanne wood vs. maryna moroz
480,assu almabayev vs. cj vergara
480,josh parisian vs. robelis despaigne
480,michal oleksiejczuk vs. michel pereira
480,ion cutelaba vs. philipe lins
481,kyler phillips vs. pedro munhoz
481,mateusz gamrot vs. rafael dos anjos
481,katlyn cerminara vs. maycee barber
481,curtis blaydes vs. jailton almeida
482,petr yan vs. song yadong
482,gilbert burns vs. jack della maddalena
482,kevin holland vs. michael page
482,benoit saint-denis vs. dustin poirier
482,marlon vera vs. sean o'malley 2
483,chidi njokuani vs. rhys mckee
483,bill algeo vs. kyle nelson
483,nursulton ruziboev vs. sedriques dumas
483,bruno silva vs. chris weidman
483,joaquin buckley vs. vicente luque
483,erin blanchfield vs. manon fiorot
484,cody garbrandt vs. deiveson figueiredo
484,bobby green vs. jim miller
484,jéssica andrade vs. marina rodriguez
484,jalin turner vs. renato moicano
485,diego lopes vs. sodiq yusuff
485,holly holm vs. kayla harrison
485,aljamain sterling vs. calvin kattar
485,aleksandar rakic vs. jiri prochazka
486,bo nickal vs. cody brundage
486,arman tsarukyan vs. charles oliveira
486,justin gaethje vs. max holloway
486,yan xiaonan vs. zhang weili
486,alex pereira vs. jamahal hill
487,jean silva vs. william gomis
487,elves brener vs. myktybek orolbai
487,iasmin lucindo vs. karolina kowalkiewicz
487,jack shore vs. joanderson brito
488,caio borralho vs. paul craig
488,ihor poteria vs. michel pereira
488,anthony smith vs. vitor petrino
488,jonathan martinez vs. josé aldo
488,alexandre pantoja vs. steve erceg
489,robelis despaigne vs. waldo cortes-acosta
489,alex caceres vs. sean woodson
489,diego ferreira vs. mateusz rebecki
489,alonzo menifield vs. carlos ulberg
489,joaquin buckley vs. nursulton ruziboev
489,derrick lewis vs. rodrigo nascimento
490,andre lima vs. mitch raposo
490,ailin perez vs. joselyne edwards
490,bassil hafez vs. mickey gall
491,jake matthews vs. phil rowe
491,grant dawson vs. joe solecki
491,alexander romanov vs. jailton almeida
491,cesar almeida vs. roman kopylov
492,elizeu zaleski dos santos vs. randy brown
492,alex morono vs. niko price
492,kevin holland vs. michal oleksiejczuk
492,paulo costa vs. sean strickland
492,dustin poirier vs. islam makhachev
493,johnny walker vs. volkan oezdemir
493,antonio trocoli vs. shara magomedov
493,daniel rodriguez vs. kelvin gastelum
493,alexander volkov vs. sergei pavlovich
493,ikram aliskerov vs. robert whittaker
494,ricky simon vs. vinicius oliveira
494,carlos hernandez vs. rei tsuruya
494,andrei arlovski vs. martin buday
494,gillian robertson vs. michelle waterson-gomez
495,payton talbott vs. yanis ghemmouri
495,charles jourdain vs. jean silva
495,andre fili vs. cub swanson
495,joe pyfer vs. marc-andre barriault
496,ian machado garry vs. michael page
496,macy chiasson vs. mayra bueno silva
496,anthony smith vs. roman dolidze
496,brian ortega vs. diego lopes
496,alex pereira vs. jiri prochazka 2
497,alice ardelean vs. shauna bannon
497,lukasz brzeski vs. mick parkin
497,kiefer crosbie vs. sam patterson
497,manel kape vs. muhammad mokaev
497,oban elliott vs. preston parsons
498,arnold allen vs. giga chikadze
498,christian leroy duncan vs. gregory rodrigues
498,king green vs. paddy pimblett
498,curtis blaydes vs. tom aspinall 2
498,belal muhammad vs. leon edwards 2
499,jesus aguilar vs. stewart nicoll
499,ricky glenn vs. song kenan
499,alex reyes vs. tom nolan
500,carlos prates vs. li jingliang
500,jairzinho rozenstruik vs. tai tuivasa
500,dan hooker vs. mateusz gamrot
500,kai kara-france vs. steve erceg
500,dricus du plessis vs. israel adesanya
501,aoriqileng  vs. raúl rosas jr.
502,ode osbourne vs. ronaldo rodriguez
502,daniel zellhuber vs. esteban ribovics
502,brian ortega vs. diego lopes 2
502,alexa grasso vs. valentina shevchenko 3
502,merab dvalishvili vs. sean o'malley
503,court mcgee vs. tim means
503,carla esparza vs. tecia pennington
503,ovince saint preux vs. ryan spann
504,kayla harrison vs. ketlen vieira
504,kevin holland vs. roman dolidze
504,josé aldo vs. mario bautista
504,julianna pena vs. raquel pennington
504,alex pereira vs. khalil rountree jr.
